title,rating,category,address,Postal Code,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,imgUrl,placeUrl,latitude,longitude
The Little Gym,4.7,Gym,"FORUM The Shopping Mall, B1-24, 583 Orchard Road, 583 Orchard Rd, B1-24, Singapore 238884",238884,https://www.thelittlegym.com.sg/,+65 6238 6331,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPJu9krJAFXs6-fw9ZS4-Jfyez3oLKEIgcwKZb_=w408-h306-k-no,https://www.google.com/maps/place/The+Little+Gym/data=!4m7!3m6!1s0x31da198c93956f5d:0x74b94c2e55f881ab!8m2!3d1.306267!4d103.8286456!16s%2Fg%2F1vqmfwx1!19sChIJXW-Vk4wZ2jERq4H4VS5MuXQ,1.30625,103.82875
CruCycle,4.6,Fitness center,"68 Duxton Rd, #01-01, Singapore 089527",089527,https://cru68.com/,+65 6509 8880,"7:15AM–1:15PM, 4:40–9:10PM","7:15AM–1:15PM, 4:40–9:10PM","7:15AM–1:15PM, 4:40–9:10PM","7:15AM–1:15PM, 4:40–9:10PM","7:15AM–1:15PM, 4:40–9:10PM",8AM–8:50PM,8AM–7:40PM,https://lh5.googleusercontent.com/p/AF1QipMPSPKL_gobPBgxqFlpauTt1jxCIj85yf5zGcAi=w408-h272-k-no,https://www.google.com/maps/place/CruCycle/data=!4m7!3m6!1s0x31da196d1a20ef5f:0x501919d281afdd1a!8m2!3d1.2780188!4d103.8429564!16s%2Fg%2F11bv1q46gn!19sChIJX-8gGm0Z2jERGt2vgdIZGVA,1.2780625,103.8429375
The Little Gym of Singapore East,4.8,Gym,"6 Raffles Blvd, 164 Marina Square, #03-163, Singapore 039594",039594,https://www.thelittlegym.com.sg/,+65 6336 9734,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipN9IDpaGzjCOdIDbqYoTfpz96J-gVTOyOaSuwWQ=w408-h306-k-no,https://www.google.com/maps/place/The+Little+Gym+of+Singapore+East/data=!4m7!3m6!1s0x31da19a860b5b6b7:0x1c6bdb54cf7f7590!8m2!3d1.2920428!4d103.8565473!16s%2Fg%2F1vlz7wzr!19sChIJt7a1YKgZ2jERkHV_z1Tbaxw,1.2920625,103.8565625
Ark Move West Coast,4.3,Gym,"2 Clementi West Street 2, #03-01 West Coast Community Club, Singapore 129605",129605,https://join.arkmove.com/,+65 8023 7234,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipMyWn30lAZ2TX4vKoBp0HylUqpHMulr6CalDkId=w426-h240-k-no,https://www.google.com/maps/place/Ark+Move+West+Coast/data=!4m7!3m6!1s0x31da1bd0a5fa06ef:0xa9d6d6cc7200e9f0!8m2!3d1.3027662!4d103.7650332!16s%2Fg%2F11sgl0lq2_!19sChIJ7wb6pdAb2jER8OkAcszW1qk,1.3028125,103.7650625
The Gym Pod @ Alexandra Technopark,4.1,Gym,"438A Alexandra Rd, Alexandra Technopark, Singapore 119967",119967,thegympod.com,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOHZFNfslRQ0QiYhwjez30bovUQEiduqUcuI7iI=w426-h240-k-no,https://www.google.com/maps/place/The+Gym+Pod+@+Alexandra+Technopark/data=!4m7!3m6!1s0x31da1b7f666d13ed:0xd4382d0db268233e!8m2!3d1.2778152!4d103.8007589!16s%2Fg%2F11h5smszf5!19sChIJ7RNtZn8b2jERPiNosg0tONQ,1.2778125,103.8008125
Ultimate Performance Personal Trainers Singapore,5,Personal trainer,"8 Cross Street Ground Floor, Singapore 048424",048424,https://ultimateperformance.com/sg/personal-trainer/singapore/,+65 6536 8649,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,6AM–10PM,8AM–5PM,9AM–3PM,https://lh5.googleusercontent.com/p/AF1QipOomKGaZflZ7_XvqsktA-f1u02TlnZPD5xh26kS=w408-h306-k-no,https://www.google.com/maps/place/Ultimate+Performance+Personal+Trainers+Singapore/data=!4m7!3m6!1s0x31da190c20f7485f:0x3686b32326e65727!8m2!3d1.2826931!4d103.8490053!16s%2Fg%2F11b6gnnw12!19sChIJX0j3IAwZ2jERJ1fmJiOzhjY,1.2826875,103.8490625
BearyFun Gym @ Bukit Batok,4.6,Gymnastics center,"2 Bukit Batok Street 22, Singapore 659581",659581,bearyfungym.com,+65 9182 1089,3:30PM–7:15AM,2:30–7:30PM,3:30–8:30PM,3–8:30PM,3:30–7:30PM,8:30AM–8:30PM,8:30AM–7:30PM,https://lh5.googleusercontent.com/p/AF1QipOBIe_E-C8S2sk9PSlBpNRBHONp_21DAnw5YOmK=w408-h272-k-no,https://www.google.com/maps/place/BearyFun+Gym+@+Bukit+Batok/data=!4m7!3m6!1s0x31da1015bb6ec6b1:0xefcf8f731db7170b!8m2!3d1.34432!4d103.74835!16s%2Fg%2F1ptxtct0w!19sChIJscZuuxUQ2jERCxe3HXOPz-8,1.3443125,103.7483125
Dennis Gym Hq,4.4,Gym,"30 Tai Seng St, #08 04A, Singapore 534013",534013,chrome-error://chromewebdata/,+65 8543 2903,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPyvg_K5WKUDzupbrPz2niJi4jZLESnF0cbyQuO=w426-h240-k-no,https://www.google.com/maps/place/Dennis+Gym+Hq/data=!4m7!3m6!1s0x31da17755eab5b87:0x59f516509bf7718f!8m2!3d1.3343346!4d103.8895478!16s%2Fg%2F11sl_zzqbq!19sChIJh1urXnUX2jERj3H3m1AW9Vk,1.3343125,103.8895625
Cut Gym,4.6,Gym,"144 Neil Rd, Singapore 088873",088873,cutgym.com.sg,+65 9823 2581,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,7AM–10PM,8AM–5PM,8AM–5PM,https://lh5.googleusercontent.com/p/AF1QipNI6JPegXJ7Jf82yRttSuKZqVcFFk90r5aO28--=w408-h240-k-no,https://www.google.com/maps/place/Cut+Gym/data=!4m7!3m6!1s0x31da1972740c0f77:0xd7f200afb9645f36!8m2!3d1.2782711!4d103.8406675!16s%2Fg%2F11clhs3ztc!19sChIJdw8MdHIZ2jERNl9kua8A8tc,1.2783125,103.8406875
Fortitude Martial Arts & Fitness,5,Martial arts school,"320c King George's Ave, Singapore 208564",208564,fortitudebjj.com,+65 8775 0270,5–9PM,5–9PM,6–9PM,5–9PM,5–9PM,2–6PM,Closed,https://lh5.googleusercontent.com/p/AF1QipOcGtEJtfZwD08o_5BmVxd8jYlMgabNtqR-RWZm=w427-h240-k-no,https://www.google.com/maps/place/Fortitude+Martial+Arts+%26+Fitness/data=!4m7!3m6!1s0x31da19c7486c4567:0x2362ca20040256dc!8m2!3d1.30974!4d103.8619137!16s%2Fg%2F11btwvgrh4!19sChIJZ0VsSMcZ2jER3FYCBCDKYiM,1.3096875,103.8619375
Urban Active Fitness,5,Personal trainer,"105 Cecil St, #13-01 The Octagon, Singapore 069534",069534,urbanactivefitness.sg,,7AM–10:30PM,7AM–10:30PM,7AM–10:30PM,7AM–10:30PM,7AM–10:30PM,7AM–10PM,7AM–10PM,https://lh5.googleusercontent.com/p/AF1QipP8Fp97HXt13gjw-NZMLBQfOYVfrF8uUPNDG0yF=w426-h240-k-no,https://www.google.com/maps/place/Urban+Active+Fitness/data=!4m7!3m6!1s0x31da237713ba5985:0xdc8dcbf19123e600!8m2!3d1.2806884!4d103.8492068!16s%2Fg%2F11gmwjkb1v!19sChIJhVm6E3cj2jERAOYjkfHLjdw,1.2806875,103.8491875
Anytime Fitness Tanjong Katong,4.8,Gym,"174/176 E Coast Rd, Singapore 428880",428880,anytimefitness.sg,+65 9018 7538,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipM7sYXvYFp1s253ki5st2ougmA1kK8ZCzx2U5ZC=w408-h544-k-no,https://www.google.com/maps/place/Anytime+Fitness+Tanjong+Katong/data=!4m7!3m6!1s0x31da19f8863b5a65:0xcb738cdafd3ce580!8m2!3d1.306675!4d103.9063069!16s%2Fg%2F11n856s3hf!19sChIJZVo7hvgZ2jERgOU8_dqMc8s,1.3066875,103.9063125
9Round East Coast Road,4.1,Gym,"131 E Coast Rd, #02-01, Singapore 428816",428816,https://www.9round.sg/locations/sgp/singapore/east-coast-road,+65 9850 8197,"6–10AM, 5–9PM","6–10AM, 5–9PM","6–10AM, 5–9PM","6–10AM, 5–9PM","6–10AM, 5–9PM",8AM–12PM,8AM–12PM,https://lh5.googleusercontent.com/p/AF1QipPnQVjFQKSg8QET9DDTVdX1MfcAnAUmP_wrgGnw=w491-h240-k-no,https://www.google.com/maps/place/9Round+East+Coast+Road/data=!4m7!3m6!1s0x31da1939e6e835b3:0xd128adc7ce755752!8m2!3d1.3061279!4d103.904984!16s%2Fg%2F11fj0vxm0p!19sChIJszXo5jkZ2jERUld1zsetKNE,1.3061875,103.9049375
oompf! fitness,4.8,Personal trainer,"130 E Coast Rd, Singapore 428815",428815,oompf.com.sg,+65 8878 5659,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,8AM–6PM,8AM–6PM,https://lh5.googleusercontent.com/p/AF1QipPqJ3dLe3dVlBj7NYrXkmRNEgsyN5y4OL4d80LB=w408-h271-k-no,https://www.google.com/maps/place/oompf!+fitness/data=!4m7!3m6!1s0x31da1872e6ba1f33:0x9c0f0ca1e453a366!8m2!3d1.3060571!4d103.9052859!16s%2Fg%2F11dfj0c9dm!19sChIJMx-65nIY2jERZqNT5KEMD5w,1.3060625,103.9053125
"BFIT | Physio, Sports & Fitness (Katong, East Coast)",4.9,Physical therapist,"66 E Coast Rd, Unit 05-01 The Flow @ East Coast, Singapore 428778",428778,https://www.bfit.sg/,+65 8208 8038,9AM–9PM,9AM–9PM,9AM–9PM,9AM–9PM,9AM–5PM,9AM–2PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPYVeTc6IBPcM-ZnpnghKzjPUjTLTr_gA1H43HW=w426-h240-k-no,"https://www.google.com/maps/place/BFIT+%7C+Physio,+Sports+%26+Fitness+(Katong,+East+Coast)/data=!4m7!3m6!1s0x31da18732552566b:0x44d941320d7dd970!8m2!3d1.304801!4d103.9037082!16s%2Fg%2F11clyt6x6l!19sChIJa1ZSJXMY2jERcNl9DTJB2UQ",1.3048125,103.9036875
Anytime Fitness Kembangan,4.4,Gym,"398 Changi Rd, #01-03, Singapore 419845",419845,anytimefitness.sg,+65 8127 9885,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipN_ZBzti4ehUGxfjU-tzo96YEBzuU557tKW5HRi=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness+Kembangan/data=!4m7!3m6!1s0x31da1806521f9245:0x29b48a5108f4cb30!8m2!3d1.318628!4d103.9114242!16s%2Fg%2F11gfd4x8cc!19sChIJRZIfUgYY2jERMMv0CFGKtCk,1.3186875,103.9114375
Anytime Fitness Marine Parade Central,4.6,Gym,"86 Marine Parade Central, #01-670, Singapore 440086",440086,anytimefitness.sg,+65 8608 4683,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipMLOkyxAk9kAv0b98un1QP47ceMbgThTPvDNOtG=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness+Marine+Parade+Central/data=!4m7!3m6!1s0x31da18716b40fb39:0xf72ef8e7310f9f55!8m2!3d1.3018055!4d103.906943!16s%2Fg%2F11b5wtkyp0!19sChIJOftAa3EY2jERVZ8PMef4Lvc,1.3018125,103.9069375
Inspire Fitness Asia,5,Muay Thai boxing gym,"462B Joo Chiat Rd, Singapore 427674",427674,https://inspirefitness.asia/,+65 8767 7782,7:30AM–9:30PM,7:30AM–9:30PM,7:30AM–9:30PM,7:30AM–9:30PM,7:30AM–9:30PM,10:30AM–1PM,10:30AM–6PM,https://lh5.googleusercontent.com/p/AF1QipPbo1wsiltcX6IwAeQPqYNFv8kknB42SD9KKBO8=w427-h240-k-no,https://www.google.com/maps/place/Inspire+Fitness+Asia/data=!4m7!3m6!1s0x31da19a00086b9b9:0xab8e65fd5eb1c2c0!8m2!3d1.3062037!4d103.9046183!16s%2Fg%2F11h5l_dw5k!19sChIJubmGAKAZ2jERwMKxXv1ljqs,1.3061875,103.9045625
Tribody Fitness,4.8,Gym,"50 Joo Chiat Pl, Singapore 427774",427774,tribody-fitness.com,+65 9852 7607,"6–11:15AM, 6–8:15PM","6–11:15AM, 6–8:15PM","6–11:15AM, 6–8:15PM","6–11:15AM, 6–8:15PM",6–11:15AM,8–11:45AM,9–11:15AM,https://lh5.googleusercontent.com/p/AF1QipMiWXai3hKK-VjmHMRNyjBIr3YOTYzoieF7VTxw=w426-h240-k-no,https://www.google.com/maps/place/Tribody+Fitness/data=!4m7!3m6!1s0x31da1967aea620cd:0xe40d6fb75f472ee9!8m2!3d1.3133914!4d103.9014974!16s%2Fg%2F11gtz4z__y!19sChIJzSCmrmcZ2jER6S5HX7dvDeQ,1.3134375,103.9014375
The Kampung Gym,4.9,Gym,"47 Guillemard Rd, Singapore 399703",399703,https://www.thekampunggym.com/,+65 9635 0691,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,7AM–9PM,7AM–4PM,Closed,https://lh5.googleusercontent.com/p/AF1QipP7Y5vJHYDqOn2GKKL7cFo8jr36nW6xqRrROQ4Y=w408-h306-k-no,https://www.google.com/maps/place/The+Kampung+Gym/data=!4m7!3m6!1s0x31da1962bc31c0e1:0x29b0de78384aa3f3!8m2!3d1.309722!4d103.8784011!16s%2Fg%2F11fk8zl0hx!19sChIJ4cAxvGIZ2jER86NKOHjesCk,1.3096875,103.8784375
Ritual Gym East Coast,4.9,Gym,"451 Joo Chiat Rd, #03-12, Singapore 427664",427664,https://www.ritualgym.com/,+65 6243 1530,"6:30–10:30AM, 4:30–8:30PM","6:30–10:30AM, 4:30–8:30PM","6:30–10:30AM, 4:30–8:30PM","6:30–10:30AM, 4:30–8:30PM","6:30–10:30AM, 4:30–8:30PM",9AM–6PM,9AM–6PM,https://lh5.googleusercontent.com/p/AF1QipOejYFnzlHMcyA4DgLZOWepwR9pbNm0590IcY6V=w408-h306-k-no,https://www.google.com/maps/place/Ritual+Gym+East+Coast/data=!4m7!3m6!1s0x31da195b4b2146d7:0xa219037b601a9ecf!8m2!3d1.3069216!4d103.9045661!16s%2Fg%2F11rfrsfwjn!19sChIJ10YhS1sZ2jERz54aYHsDGaI,1.3069375,103.9045625
Gymmboxx JCube,4.2,Gym,"2 Jurong East Central 1, #03-04 to 06 JCube, Singapore 609731",609731,gymmboxx.com,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipOF78Kxt1ISJtLzOjGmnTR_0UeUnohoGuX2QkL1=w426-h240-k-no,https://www.google.com/maps/place/Gymmboxx+JCube/data=!4m7!3m6!1s0x31da115674ad076b:0x6ec1712b677603e7!8m2!3d1.333116!4d103.7404248!16s%2Fg%2F11gwmh00vc!19sChIJawetdFYR2jER5wN2ZytxwW4,1.3330625,103.7404375
Higher Performance SG,5,Gym,"188-6 Tanjong Katong Rd, Singapore 436990",436990,higherperformance.sg,+65 9730 1026,"8:30–11AM, 6–8:30PM","8:30–11AM, 6–8:30PM","8:30–11AM, 6–8:30PM","8:30–11AM, 6–8:30PM","8:30–11AM, 6–7:30PM",8:30AM–12:30PM,"8:30AM–12PM, 2–4PM",https://lh5.googleusercontent.com/p/AF1QipOfXaPTCsPrZhIQdOtTqNmJBFknYHMv6MWWjVjB=w427-h240-k-no,https://www.google.com/maps/place/Higher+Performance+SG/data=!4m7!3m6!1s0x31da1814ce903dcd:0x44c15b98c306d3!8m2!3d1.3091376!4d103.8944491!16s%2Fg%2F11h_5vww0h!19sChIJzT2QzhQY2jER0wbDmFvBRAA,1.3091875,103.8944375
Anytime Fitness,3.7,Gym,"11 Tanjong Katong Rd, Singapore 437157",437157,anytimefitness.sg,+65 9154 4755,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipNp-tBgPzF583zNRvSIRwvK_GerACtl_CrAIEK-=w408-h240-k-no-pi0-ya325.28738-ro-0-fo100,https://www.google.com/maps/place/Anytime+Fitness/data=!4m7!3m6!1s0x31da1816e33eae51:0x269e3e7c02839cd!8m2!3d1.3143724!4d103.8944394!16s%2Fg%2F11c209th82!19sChIJUa4-4xYY2jERzTkowOfjaQI,1.3143125,103.8944375
Genesis Gym,4.9,Personal trainer,"354, #01-06 Alexandra Rd, Alexis Condominium, Singapore 159948",159948,https://genesisgym.com.sg/alexandra/,+65 9337 4188,"7:30AM–12:30PM, 5–9PM",5–9PM,"7:30AM–12:30PM, 5–9PM",5–9PM,"7:30AM–12:30PM, 5–9PM",9AM–1PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMsh4C0gfKA7Bh_nkxbHOdkFRL5Ta3aiiwxndvt=w408-h271-k-no,https://www.google.com/maps/place/Genesis+Gym/data=!4m7!3m6!1s0x31da1a32fcd125cd:0x64d4ca5c910ff546!8m2!3d1.2915687!4d103.807635!16s%2Fg%2F11bbwzbwh9!19sChIJzSXR_DIa2jERRvUPkVzK1GQ,1.2915625,103.8076875
Evolve MMA (Far East Square),4.8,Martial arts school,"26 China Street, #01-01 Far East Square, Singapore 049568",049568,https://evolve-mma.com/locations/evolve-fes/,+65 6536 4525,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,6:30AM–11PM,7:30AM–9PM,7:30AM–9PM,https://lh5.googleusercontent.com/p/AF1QipP9xGB9r-9G7SjPPZNBjoD6BnCm2Rk6HolUi40r=w426-h240-k-no,https://www.google.com/maps/place/Evolve+MMA+(Far+East+Square)/data=!4m7!3m6!1s0x31da190cf435018f:0xe09578ad36db1a4d!8m2!3d1.282998!4d103.8479839!16s%2Fg%2F1tdq3jc0!19sChIJjwE19AwZ2jERTRrbNq14leA,1.2829375,103.8479375
Hercules Fitness Gym,4.3,Gym,"176 Joo Chiat Rd, #02-01, Singapore 427447",427447,https://www.facebook.com/herculesfitnessgym/,+65 9741 3825,10AM–10PM,10AM–10PM,Closed,10AM–10PM,10AM–10PM,10AM–8PM,10AM–8PM,https://lh5.googleusercontent.com/p/AF1QipPUmMvfOJY2c5duo26OCx3ufaycBKteRU42o6LX=w408-h272-k-no,https://www.google.com/maps/place/Hercules+Fitness+Gym/data=!4m7!3m6!1s0x31da3d4e3bb01a79:0x676105d3a7f7c782!8m2!3d1.3125539!4d103.9000449!16s%2Fg%2F11b71rqw8k!19sChIJeRqwO0492jERgsf3p9MFYWc,1.3125625,103.9000625
Tesseract Fitness (IFBB) Pte Ltd,4.8,Gym,"492 Changi Rd, Singapore 419900",419900,tesseractfitness.sg,+65 6988 6754,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–11PM,6AM–6PM,6AM–6PM,https://lh5.googleusercontent.com/p/AF1QipMYP0fLHdd5nGzp3_e1oeak0cU4EiXj0KvxaZSB=w435-h240-k-no,https://www.google.com/maps/place/Tesseract+Fitness+(IFBB)+Pte+Ltd/data=!4m7!3m6!1s0x31da1906cdc851d5:0x1ca17dbf20d5c654!8m2!3d1.3192107!4d103.9137632!16s%2Fg%2F11mn0v0cjc!19sChIJ1VHIzQYZ2jERVMbVIL99oRw,1.3191875,103.9138125
Sync Cycle East Coast,4.3,Fitness center,"282 E Coast Rd, Singapore 428946",428946,synccycle.com.sg,,"8:30–11AM, 5–10PM","8:30–11AM, 5–10PM","8:30–11AM, 5–10PM","8:30–11AM, 5–10PM","8:30–11AM, 5–10PM",8:30AM–5PM,8:30AM–5PM,https://lh5.googleusercontent.com/p/AF1QipNd06IX9mhjFJnzax46adHGxU4Kr0dDf5lGEfyC=w408-h544-k-no,https://www.google.com/maps/place/Sync+Cycle+East+Coast/data=!4m7!3m6!1s0x31da19ceb3ac3fdb:0xc46398f02be9dff5!8m2!3d1.3082286!4d103.9090763!16s%2Fg%2F1tfw0k3s!19sChIJ2z-ss84Z2jER9d_pK_CYY8Q,1.3081875,103.9090625
BXG Boxing & Fitness,4.7,Muay Thai boxing gym,"356 Tanjong Katong Rd, Singapore 437119",437119,http://www.bxgfitness.com/,+65 6348 8380,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,9AM–5PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPJRSR8U8ael-RMb1CLJpqPC4_46Tx9zuxkL-PE=w408-h544-k-no,https://www.google.com/maps/place/BXG+Boxing+%26+Fitness/data=!4m7!3m6!1s0x31da186b8e158e57:0x57d3d3109c21dbe7!8m2!3d1.3034014!4d103.8966606!16s%2Fg%2F1tkmk1k6!19sChIJV44VjmsY2jER59shnBDT01c,1.3034375,103.8966875
Cecil Street Anytime Fitness,4.1,Gym,"139 Cecil St, #04-01, Singapore 069539",069539,anytimefitness.sg,+65 8777 8551,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPFRviVKyWU8mccZLVOB5lPcm6DtymhK7iBqZ6B=w408-h306-k-no,https://www.google.com/maps/place/Cecil+Street+Anytime+Fitness/data=!4m7!3m6!1s0x31da19554930e6a9:0x1e7cc8966a53edb6!8m2!3d1.2795422!4d103.8484516!16s%2Fg%2F11fk8cwx4t!19sChIJqeYwSVUZ2jERtu1TapbIfB4,1.2795625,103.8484375
Spartans Boxing Club Joo Chiat,4.7,Boxing gym,"393 Joo Chiat Rd, Singapore 427625",427625,https://spartansboxing.com/joo-chiat/,+65 9457 7910,"7–10AM, 12:30–2PM, 4:30–9:30PM","7–10AM, 12:30–2PM, 4:30–9:30PM","7–10AM, 12:30–2PM, 4:30–9:30PM","7–10AM, 12:30–2PM, 4:30–9:30PM","7–10AM, 12:30–2PM, 4:30–9:30PM",9AM–4PM,9AM–4PM,https://lh5.googleusercontent.com/p/AF1QipOMJ91cxcl4GP4h0Zl1mqsgnCw7OgV6i7YsMQ4m=w408-h275-k-no,https://www.google.com/maps/place/Spartans+Boxing+Club+Joo+Chiat/data=!4m7!3m6!1s0x31da180d4c48856f:0xb027f7ff5c18638e!8m2!3d1.3078004!4d103.9037842!16s%2Fg%2F11byww855z!19sChIJb4VITA0Y2jERjmMYXP_3J7A,1.3078125,103.9038125
24XFITNESS Bugis,4.4,Gym,"112 Middle Rd, #02-00 Midland House, Singapore 188970",188970,http://24xfitness.com.sg/,+65 9828 3461,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipO0bf-7bgr7EG_dwD57HXV6vuPYmgLLKqoKS8ls=w408-h272-k-no,https://www.google.com/maps/place/24XFITNESS+Bugis/data=!4m7!3m6!1s0x31da19bad9da372f:0x1eebfa6f99514563!8m2!3d1.2990794!4d103.8537523!16s%2Fg%2F11c1w_hfzz!19sChIJLzfa2boZ2jERY0VRmW_66x4,1.2990625,103.8538125
D'Fitness,5,Personal trainer,"20B E Coast Rd, Level B, Singapore 428747",428747,procoach.app,+65 9666 1429,10AM–5PM,10AM–5PM,Closed,9AM–5PM,10AM–5PM,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipMVNYtDl0uRICZLgBPYS_BrX-XFt5AO9Rc-ZgO7=w408-h544-k-no,https://www.google.com/maps/place/D'Fitness/data=!4m7!3m6!1s0x31da186d8ba6c533:0xf8a5f0963cbaf254!8m2!3d1.3040888!4d103.9024481!16s%2Fg%2F11cjkg_45g!19sChIJM8Wmi20Y2jERVPK6PJbwpfg,1.3040625,103.9024375
Beatfactory Fitness Pte. Ltd.,4.9,Fitness center,"545 Orchard Road #10-11 Far East Shopping Centre, Singapore 238882",238882,beatfactoryfitness.com,+65 6909 2204,"9:50AM–1:30PM, 6:20–8:45PM","9:20–11:45AM, 6:20–8:40PM","9:15AM–12:45PM, 6:20–9:40PM","10:20–11:30AM, 6:50–9:10PM","9:50–11AM, 6:20–8:45PM",8:50AM–7:30PM,10:50AM–3PM,https://lh5.googleusercontent.com/p/AF1QipOf-goUElUgD7AT0Fv3-6i3wTcvjRN0mR8Vj_4e=w426-h240-k-no,https://www.google.com/maps/place/Beatfactory+Fitness+Pte.+Ltd./data=!4m7!3m6!1s0x31da19125a3a462f:0x569686ce2daac2d2!8m2!3d1.305512!4d103.8300944!16s%2Fg%2F11cm27bcb8!19sChIJL0Y6WhIZ2jER0sKqLc6GllY,1.3055625,103.8300625
F45 Tanjong Katong,4.8,Gym,"216 Tanjong Katong Rd, Singapore 437009",437009,f45training.sg,+65 8157 2445,"6AM–12:15PM, 5–8PM","6AM–12:15PM, 5–8PM","6AM–12:15PM, 5–8PM","6AM–12:15PM, 5–8PM","6AM–12:15PM, 5–7PM",7:30AM–12:15PM,7:30AM–12:15PM,https://lh5.googleusercontent.com/p/AF1QipN5rZ8cBzaN_3mdGDN3tspCvrUnoRMsM2TFerMr=w408-h271-k-no,https://www.google.com/maps/place/F45+Tanjong+Katong/data=!4m7!3m6!1s0x31da1814cc634c4d:0x39273d7c862fea39!8m2!3d1.3072712!4d103.8952929!16s%2Fg%2F11c59xzc56!19sChIJTUxjzBQY2jEROeovhnw9Jzk,1.3073125,103.8953125
Anytime Fitness Serangoon Garden,4.4,Gym,"53 Serangoon Garden Way, Singapore 555949",555949,anytimefitness.sg,+65 8767 6016,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPdvOdYjEIBexura-6AeZqMhVgtrW79p42hjOWe=w408-h306-k-no,https://www.google.com/maps/place/Anytime+Fitness+Serangoon+Garden/data=!4m7!3m6!1s0x31da17e0cdefc715:0xb791f579e2d6bbf4!8m2!3d1.3632742!4d103.8658407!16s%2Fg%2F11gszb_gfl!19sChIJFcfvzeAX2jER9LvW4nn1kbc,1.3633125,103.8658125
Anytime Fitness Upper Cross Street,3.8,Gym,"531 Upper Cross Street #01-07, Hong Lim Complex, Singapore 050531",050531,anytimefitness.sg,+65 9835 1152,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipPwK01W7QC9N6fehGw730ZKysxgPaXyM_IFJ45D=w408-h408-k-no,https://www.google.com/maps/place/Anytime+Fitness+Upper+Cross+Street/data=!4m7!3m6!1s0x31da19efdf8942cb:0x9eee9a4231371187!8m2!3d1.2840384!4d103.845879!16s%2Fg%2F11c57m87lx!19sChIJy0KJ3-8Z2jERhxE3MUKa7p4,1.2840625,103.8459375
